CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2017,CA-613,Native Hawaiian or Pacific Islander,In_Combination,*
2017,CA-613,White,Alone,38
2017,CA-613,White,In_Combination,428
2017,CA-614,"American Indian, Alaska Native, or Indigenous",Alone,33
2017,CA-614,"American Indian, Alaska Native, or Indigenous",In_Combination,71
2017,CA-614,Asian or Asian American,Alone,*
2017,CA-614,Asian or Asian American,In_Combination,15
2017,CA-614,"Black, African American or African",Alone,71
2017,CA-614,"Black, African American or African",In_Combination,51
2017,CA-614,Hispanic/Latina/e/o,Alone,142
2017,CA-614,Hispanic/Latina/e/o,In_Combination,491
2017,CA-614,Native Hawaiian or Pacific Islander,Alone,*
2017,CA-614,Native Hawaiian or Pacific Islander,In_Combination,16
2017,CA-614,White,Alone,990
2017,CA-614,White,In_Combination,512
2018,All,"American Indian, Alaska Native, or Indigenous",Alone,2160
2018,All,"American Indian, Alaska Native, or Indigenous",In_Combination,7678
2018,All,Asian or Asian American,Alone,3059
2018,All,Asian or Asian American,In_Combination,1669
2018,All,"Black, African American or African",Alone,62383
2018,All,"Black, African American or African",In_Combination,8437
2018,All,Hispanic/Latina/e/o,Alone,5506
2018,All,Hispanic/Latina/e/o,In_Combination,64236
2018,All,Native Hawaiian or Pacific Islander,Alone,2018
2018,All,Native Hawaiian or Pacific Islander,In_Combination,2046
2018,All,White,Alone,58126
2018,All,White,In_Combination,61140
2018,CA-500,"American Indian, Alaska Native, or Indigenous",Alone,119
2018,CA-500,"American Indian, Alaska Native, or Indigenous",In_Combination,782
2018,CA-500,Asian or Asian American,Alone,436
2018,CA-500,Asian or Asian American,In_Combination,147
2018,CA-500,"Black, African American or African",Alone,1397
2018,CA-500,"Black, African American or African",In_Combination,421
2018,CA-500,Hispanic/Latina/e/o,Alone,326
2018,CA-500,Hispanic/Latina/e/o,In_Combination,4506
2018,CA-500,Native Hawaiian or Pacific Islander,Alone,158
2018,CA-500,Native Hawaiian or Pacific Islander,In_Combination,161
2018,CA-500,White,Alone,2407
2018,CA-500,White,In_Combination,4111
2018,CA-501,"American Indian, Alaska Native, or Indigenous",Alone,91
2018,CA-501,"American Indian, Alaska Native, or Indigenous",In_Combination,352
2018,CA-501,Asian or Asian American,Alone,234
2018,CA-501,Asian or Asian American,In_Combination,77
2018,CA-501,"Black, African American or African",Alone,2075
2018,CA-501,"Black, African American or African",In_Combination,305
2018,CA-501,Hispanic/Latina/e/o,Alone,310
2018,CA-501,Hispanic/Latina/e/o,In_Combination,1228
2018,CA-501,Native Hawaiian or Pacific Islander,Alone,133
2018,CA-501,Native Hawaiian or Pacific Islander,In_Combination,83
2018,CA-501,White,Alone,1039
2018,CA-501,White,In_Combination,1003
2018,CA-502,"American Indian, Alaska Native, or Indigenous",Alone,77
2018,CA-502,"American Indian, Alaska Native, or Indigenous",In_Combination,389
2018,CA-502,Asian or Asian American,Alone,146
2018,CA-502,Asian or Asian American,In_Combination,113
2018,CA-502,"Black, African American or African",Alone,3457
2018,CA-502,"Black, African American or African",In_Combination,514
2018,CA-502,Hispanic/Latina/e/o,Alone,42
2018,CA-502,Hispanic/Latina/e/o,In_Combination,1188
2018,CA-502,Native Hawaiian or Pacific Islander,Alone,94
2018,CA-502,Native Hawaiian or Pacific Islander,In_Combination,149
2018,CA-502,White,Alone,990
2018,CA-502,White,In_Combination,1042
2018,CA-503,"American Indian, Alaska Native, or Indigenous",Alone,138
2018,CA-503,"American Indian, Alaska Native, or Indigenous",In_Combination,446
2018,CA-503,Asian or Asian American,Alone,109
2018,CA-503,Asian or Asian American,In_Combination,111
2018,CA-503,"Black, African American or African",Alone,5006
2018,CA-503,"Black, African American or African",In_Combination,896
2018,CA-503,Hispanic/Latina/e/o,Alone,69
2018,CA-503,Hispanic/Latina/e/o,In_Combination,2015
2018,CA-503,Native Hawaiian or Pacific Islander,Alone,122
2018,CA-503,Native Hawaiian or Pacific Islander,In_Combination,114
2018,CA-503,White,Alone,3436
2018,CA-503,White,In_Combination,2087
2018,CA-504,"American Indian, Alaska Native, or Indigenous",Alone,62
2018,CA-504,"American Indian, Alaska Native, or Indigenous",In_Combination,399
2018,CA-504,Asian or Asian American,Alone,25
2018,CA-504,Asian or Asian American,In_Combination,35
2018,CA-504,"Black, African American or African",Alone,200
2018,CA-504,"Black, African American or African",In_Combination,109
2018,CA-504,Hispanic/Latina/e/o,Alone,35
2018,CA-504,Hispanic/Latina/e/o,In_Combination,766
2018,CA-504,Native Hawaiian or Pacific Islander,Alone,32
2018,CA-504,Native Hawaiian or Pacific Islander,In_Combination,46
2018,CA-504,White,Alone,1598
2018,CA-504,White,In_Combination,674
2018,CA-505,"American Indian, Alaska Native, or Indigenous",Alone,62
2018,CA-505,"American Indian, Alaska Native, or Indigenous",In_Combination,493
2018,CA-505,Asian or Asian American,Alone,67
2018,CA-505,Asian or Asian American,In_Combination,62
2018,CA-505,"Black, African American or African",Alone,2044
2018,CA-505,"Black, African American or African",In_Combination,287
2018,CA-505,Hispanic/Latina/e/o,Alone,32
2018,CA-505,Hispanic/Latina/e/o,In_Combination,987
2018,CA-505,Native Hawaiian or Pacific Islander,Alone,92
2018,CA-505,Native Hawaiian or Pacific Islander,In_Combination,94
2018,CA-505,White,Alone,1883
2018,CA-505,White,In_Combination,677
2018,CA-506,"American Indian, Alaska Native, or Indigenous",Alone,24
2018,CA-506,"American Indian, Alaska Native, or Indigenous",In_Combination,83
2018,CA-506,Asian or Asian American,Alone,31
2018,CA-506,Asian or Asian American,In_Combination,35
2018,CA-506,"Black, African American or African",Alone,197
2018,CA-506,"Black, African American or African",In_Combination,111
2018,CA-506,Hispanic/Latina/e/o,Alone,41
2018,CA-506,Hispanic/Latina/e/o,In_Combination,1562
2018,CA-506,Native Hawaiian or Pacific Islander,Alone,34
2018,CA-506,Native Hawaiian or Pacific Islander,In_Combination,42
2018,CA-506,White,Alone,628
2018,CA-506,White,In_Combination,1507
2018,CA-507,"American Indian, Alaska Native, or Indigenous",Alone,14
2018,CA-507,"American Indian, Alaska Native, or Indigenous",In_Combination,24
2018,CA-507,Asian or Asian American,Alone,14
2018,CA-507,Asian or Asian American,In_Combination,*
2018,CA-507,"Black, African American or African",Alone,278
2018,CA-507,"Black, African American or African",In_Combination,62
2018,CA-507,Hispanic/Latina/e/o,Alone,35
2018,CA-507,Hispanic/Latina/e/o,In_Combination,221
2018,CA-507,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-507,Native Hawaiian or Pacific Islander,In_Combination,15
2018,CA-507,White,Alone,683
2018,CA-507,White,In_Combination,233
2018,CA-508,"American Indian, Alaska Native, or Indigenous",Alone,32
2018,CA-508,"American Indian, Alaska Native, or Indigenous",In_Combination,161
2018,CA-508,Asian or Asian American,Alone,16
2018,CA-508,Asian or Asian American,In_Combination,19
2018,CA-508,"Black, African American or African",Alone,115
2018,CA-508,"Black, African American or African",In_Combination,52
2018,CA-508,Hispanic/Latina/e/o,Alone,43
2018,CA-508,Hispanic/Latina/e/o,In_Combination,639
2018,CA-508,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-508,Native Hawaiian or Pacific Islander,In_Combination,23
2018,CA-508,White,Alone,892
2018,CA-508,White,In_Combination,586
2018,CA-509,"American Indian, Alaska Native, or Indigenous",Alone,38
2018,CA-509,"American Indian, Alaska Native, or Indigenous",In_Combination,47
2018,CA-509,Asian or Asian American,Alone,*
2018,CA-509,Asian or Asian American,In_Combination,*
2018,CA-509,"Black, African American or African",Alone,21
2018,CA-509,"Black, African American or African",In_Combination,*
2018,CA-509,Hispanic/Latina/e/o,Alone,*
2018,CA-509,Hispanic/Latina/e/o,In_Combination,82
2018,CA-509,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-509,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-509,White,Alone,449
2018,CA-509,White,In_Combination,91
2018,CA-510,"American Indian, Alaska Native, or Indigenous",Alone,71
2018,CA-510,"American Indian, Alaska Native, or Indigenous",In_Combination,317
2018,CA-510,Asian or Asian American,Alone,71
2018,CA-510,Asian or Asian American,In_Combination,74
2018,CA-510,"Black, African American or African",Alone,633
2018,CA-510,"Black, African American or African",In_Combination,329
2018,CA-510,Hispanic/Latina/e/o,Alone,188
2018,CA-510,Hispanic/Latina/e/o,In_Combination,2451
2018,CA-510,Native Hawaiian or Pacific Islander,Alone,55
2018,CA-510,Native Hawaiian or Pacific Islander,In_Combination,78
2018,CA-510,White,Alone,2354
2018,CA-510,White,In_Combination,2428
2018,CA-511,"American Indian, Alaska Native, or Indigenous",Alone,70
2018,CA-511,"American Indian, Alaska Native, or Indigenous",In_Combination,259
2018,CA-511,Asian or Asian American,Alone,201
2018,CA-511,Asian or Asian American,In_Combination,117
2018,CA-511,"Black, African American or African",Alone,3112
2018,CA-511,"Black, African American or African",In_Combination,441
2018,CA-511,Hispanic/Latina/e/o,Alone,273
2018,CA-511,Hispanic/Latina/e/o,In_Combination,2519
2018,CA-511,Native Hawaiian or Pacific Islander,Alone,102
2018,CA-511,Native Hawaiian or Pacific Islander,In_Combination,121
2018,CA-511,White,Alone,2374
2018,CA-511,White,In_Combination,2530
2018,CA-512,"American Indian, Alaska Native, or Indigenous",Alone,33
2018,CA-512,"American Indian, Alaska Native, or Indigenous",In_Combination,217
2018,CA-512,Asian or Asian American,Alone,196
2018,CA-512,Asian or Asian American,In_Combination,65
2018,CA-512,"Black, African American or African",Alone,634
2018,CA-512,"Black, African American or African",In_Combination,127
2018,CA-512,Hispanic/Latina/e/o,Alone,85
2018,CA-512,Hispanic/Latina/e/o,In_Combination,1311
2018,CA-512,Native Hawaiian or Pacific Islander,Alone,317
2018,CA-512,Native Hawaiian or Pacific Islander,In_Combination,48
2018,CA-512,White,Alone,1014
2018,CA-512,White,In_Combination,1178
2018,CA-513,"American Indian, Alaska Native, or Indigenous",Alone,51
2018,CA-513,"American Indian, Alaska Native, or Indigenous",In_Combination,100
2018,CA-513,Asian or Asian American,Alone,25
2018,CA-513,Asian or Asian American,In_Combination,17
2018,CA-513,"Black, African American or African",Alone,347
2018,CA-513,"Black, African American or African",In_Combination,74
2018,CA-513,Hispanic/Latina/e/o,Alone,112
2018,CA-513,Hispanic/Latina/e/o,In_Combination,1374
2018,CA-513,Native Hawaiian or Pacific Islander,Alone,11
2018,CA-513,Native Hawaiian or Pacific Islander,In_Combination,17
2018,CA-513,White,Alone,975
2018,CA-513,White,In_Combination,1299
2018,CA-514,"American Indian, Alaska Native, or Indigenous",Alone,62
2018,CA-514,"American Indian, Alaska Native, or Indigenous",In_Combination,100
2018,CA-514,Asian or Asian American,Alone,54
2018,CA-514,Asian or Asian American,In_Combination,*
2018,CA-514,"Black, African American or African",Alone,627
2018,CA-514,"Black, African American or African",In_Combination,111
2018,CA-514,Hispanic/Latina/e/o,Alone,56
2018,CA-514,Hispanic/Latina/e/o,In_Combination,1198
2018,CA-514,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-514,Native Hawaiian or Pacific Islander,In_Combination,21
2018,CA-514,White,Alone,808
2018,CA-514,White,In_Combination,1136
2018,CA-515,"American Indian, Alaska Native, or Indigenous",Alone,25
2018,CA-515,"American Indian, Alaska Native, or Indigenous",In_Combination,115
2018,CA-515,Asian or Asian American,Alone,13
2018,CA-515,Asian or Asian American,In_Combination,22
2018,CA-515,"Black, African American or African",Alone,105
2018,CA-515,"Black, African American or African",In_Combination,84
2018,CA-515,Hispanic/Latina/e/o,Alone,19
2018,CA-515,Hispanic/Latina/e/o,In_Combination,280
2018,CA-515,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-515,Native Hawaiian or Pacific Islander,In_Combination,25
2018,CA-515,White,Alone,930
2018,CA-515,White,In_Combination,354
2018,CA-516,"American Indian, Alaska Native, or Indigenous",Alone,12
2018,CA-516,"American Indian, Alaska Native, or Indigenous",In_Combination,26
2018,CA-516,Asian or Asian American,Alone,*
2018,CA-516,Asian or Asian American,In_Combination,*
2018,CA-516,"Black, African American or African",Alone,21
2018,CA-516,"Black, African American or African",In_Combination,12
2018,CA-516,Hispanic/Latina/e/o,Alone,*
2018,CA-516,Hispanic/Latina/e/o,In_Combination,30
2018,CA-516,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-516,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-516,White,Alone,401
2018,CA-516,White,In_Combination,61
2018,CA-517,"American Indian, Alaska Native, or Indigenous",Alone,15
2018,CA-517,"American Indian, Alaska Native, or Indigenous",In_Combination,91
2018,CA-517,Asian or Asian American,Alone,*
2018,CA-517,Asian or Asian American,In_Combination,*
2018,CA-517,"Black, African American or African",Alone,33
2018,CA-517,"Black, African American or African",In_Combination,14
2018,CA-517,Hispanic/Latina/e/o,Alone,*
2018,CA-517,Hispanic/Latina/e/o,In_Combination,314
2018,CA-517,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-517,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-517,White,Alone,519
2018,CA-517,White,In_Combination,265
2018,CA-518,"American Indian, Alaska Native, or Indigenous",Alone,14
2018,CA-518,"American Indian, Alaska Native, or Indigenous",In_Combination,71
2018,CA-518,Asian or Asian American,Alone,*
2018,CA-518,Asian or Asian American,In_Combination,20
2018,CA-518,"Black, African American or African",Alone,375
2018,CA-518,"Black, African American or African",In_Combination,60
2018,CA-518,Hispanic/Latina/e/o,Alone,24
2018,CA-518,Hispanic/Latina/e/o,In_Combination,140
2018,CA-518,Native Hawaiian or Pacific Islander,Alone,13
2018,CA-518,Native Hawaiian or Pacific Islander,In_Combination,15
2018,CA-518,White,Alone,270
2018,CA-518,White,In_Combination,150
2018,CA-519,"American Indian, Alaska Native, or Indigenous",Alone,40
2018,CA-519,"American Indian, Alaska Native, or Indigenous",In_Combination,71
2018,CA-519,Asian or Asian American,Alone,*
2018,CA-519,Asian or Asian American,In_Combination,*
2018,CA-519,"Black, African American or African",Alone,110
2018,CA-519,"Black, African American or African",In_Combination,54
2018,CA-519,Hispanic/Latina/e/o,Alone,*
2018,CA-519,Hispanic/Latina/e/o,In_Combination,179
2018,CA-519,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-519,Native Hawaiian or Pacific Islander,In_Combination,11
2018,CA-519,White,Alone,1037
2018,CA-519,White,In_Combination,218
2018,CA-520,"American Indian, Alaska Native, or Indigenous",Alone,14
2018,CA-520,"American Indian, Alaska Native, or Indigenous",In_Combination,26
2018,CA-520,Asian or Asian American,Alone,*
2018,CA-520,Asian or Asian American,In_Combination,*
2018,CA-520,"Black, African American or African",Alone,182
2018,CA-520,"Black, African American or African",In_Combination,13
2018,CA-520,Hispanic/Latina/e/o,Alone,45
2018,CA-520,Hispanic/Latina/e/o,In_Combination,254
2018,CA-520,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-520,Native Hawaiian or Pacific Islander,In_Combination,*
2018,CA-520,White,Alone,384
2018,CA-520,White,In_Combination,250
2018,CA-521,"American Indian, Alaska Native, or Indigenous",Alone,14
2018,CA-521,"American Indian, Alaska Native, or Indigenous",In_Combination,76
2018,CA-521,Asian or Asian American,Alone,*
2018,CA-521,Asian or Asian American,In_Combination,*
2018,CA-521,"Black, African American or African",Alone,186
2018,CA-521,"Black, African American or African",In_Combination,63
2018,CA-521,Hispanic/Latina/e/o,Alone,13
2018,CA-521,Hispanic/Latina/e/o,In_Combination,308
2018,CA-521,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-521,Native Hawaiian or Pacific Islander,In_Combination,15
2018,CA-521,White,Alone,368
2018,CA-521,White,In_Combination,266
2018,CA-522,"American Indian, Alaska Native, or Indigenous",Alone,68
2018,CA-522,"American Indian, Alaska Native, or Indigenous",In_Combination,122
2018,CA-522,Asian or Asian American,Alone,*
2018,CA-522,Asian or Asian American,In_Combination,*
2018,CA-522,"Black, African American or African",Alone,47
2018,CA-522,"Black, African American or African",In_Combination,26
2018,CA-522,Hispanic/Latina/e/o,Alone,21
2018,CA-522,Hispanic/Latina/e/o,In_Combination,134
2018,CA-522,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-522,Native Hawaiian or Pacific Islander,In_Combination,15
2018,CA-522,White,Alone,648
2018,CA-522,White,In_Combination,207
2018,CA-523,"American Indian, Alaska Native, or Indigenous",Alone,27
2018,CA-523,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2018,CA-523,Asian or Asian American,Alone,*
2018,CA-523,Asian or Asian American,In_Combination,*
2018,CA-523,"Black, African American or African",Alone,12
2018,CA-523,"Black, African American or African",In_Combination,*
2018,CA-523,Hispanic/Latina/e/o,Alone,18
2018,CA-523,Hispanic/Latina/e/o,In_Combination,126
2018,CA-523,Native Hawaiian or Pacific Islander,Alone,*
2018,CA-523,Native Hawaiian or Pacific Islander,In_Combination,*
